id,datetime,chA_VIR_Recipe_Name,chA_VIR_Step_Name,chA_Recipe_Curr_Chamber_Status,chA_VIR_Step_Number,chA_Recipe_ProcessTimeELPS,chA_Recipe_Step_Actual_Time,chA_Recipe_CurrStep_MaxStepTime,chA_Recipe_CurrStep_EndPoint,DeviceID,Communication State,ControlState,ChangedECID,ChangedECVal,CTC_chA_WaferNo,CTC_chA_WaferProductCount,CTC_chA_WaferTotalProductCount,CTC_chA_CarrID,CTC_chA_LotID,CTC_chA_SeqRcpID,CTC_chA_ProcRcpID,CTC_chA_PeriodicSoFarThickness,CTC_chA_SequenceSoFarThickness,CTC_chA_PeriodicSoFar,chA_AO_mfc1_setpoint_SiH2Cl2,chA_AI_mfc1_flow_SiH2Cl2,chA_AO_mfc2_setpoint_Si2H6,chA_AI_mfc2_flow_Si2H6,chA_AO_mfc3_setpoint_N2O,chA_AI_mfc3_flow_N2O,chA_AO_mfc4_setpoint,chA_AI_mfc4_flow,chA_AO_mfc5_setpoint,chA_AI_mfc5_flow,chA_AO_mfc6_setpoint,chA_AI_mfc6_flow,chA_AO_mfc7_setpoint,chA_AI_mfc7_flow,chA_AO_mfc8_setpoint_NF3,chA_AI_mfc8_flow_NF3,chA_AO_mfc9_setpoint_Ar,chA_AI_mfc9_flow_Ar,chA_AO_mfc10_setpoint_TN2,chA_AI_mfc10_flow_TN2,chA_AO_mfc11_setpoint_BN2,chA_AI_mfc11_flow_BN2,chA_AO_mfc12_setpoint,chA_AI_mfc12_flow,chA_AO_RPS_Power_Setpoint,chA_AI_RPS_Delivery_Power,chA_AI_Heater_Current_Center,chA_AI_Heater_Voltage_Center,chA_AI_HEATER_CURRENT_EDGE,chA_AI_HEATER_VOLTAGE_EDGE,chA_VIR_Heater_Temp_Set,chA_VIR_Heater_Temp,chA_VIR_APC_Setpoint,chA_VIR_APC_Position,chA_VIR_APC_STEP,chA_AI_Leak_Gauge_Pressure,chA_AI_Manometer_Pressure,chA_AI_ATM_Pressure,chA_AI_Foreline_TC_Pressure,TMC_VIR_chA_Pressure,chA_VIR_HeatExchanger_Temp_Set,chA_VIR_HeatExchanger_Temp,chA_VIR_HeatExchanger_Resist,chA_VIR_Heater_Power_Center,chA_VIR_Heater_Power_Edge,chA_VIR_Heater_Center_Edge_Power_Rate,RF POWER ON/OFF,USER RF SET,FORWARD POWER,REFLECT POWER,RF OFF/ON And ALARM,PRESET1 C1(Load),C1(LOAD) POSITION STATUS,PRESET1 C2(Tune),C2(TUNE) POSITION STATUS,C3(AUX) POSITION STATUS,OUTPUT VDC STATUS,OUTPUT VOLTAGE,OUTPUT CURRENT
41583,23/06/26 13:51:50,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-2.44,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.5,0,0,400,0,10.5,66.5,10.5,66.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,698.25,698.25,1,,,,,0,30,30,75,75,0,0,0,0
41584,23/06/26 13:51:51,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.3,10.5,66.3,400,399.9,AUTO 2250 0,PRESS CTRL,55.57,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41585,23/06/26 13:51:52,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.4,10.5,66.4,400,399.9,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1132.9,2252,65,65.2173913,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41586,23/06/26 13:51:53,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.5,66.3,10.5,66.3,400,399.9,AUTO 2250 0,PRESS CTRL,55.61,2253.6,2250,2441.6,1134.1,2252,65,65.2173913,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41587,23/06/26 13:51:54,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.5,66.3,10.5,66.3,400,399.9,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1132.9,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41588,23/06/26 13:51:55,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.5,66.3,10.5,66.3,400,399.9,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1132.9,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41589,23/06/26 13:51:56,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.58,0,0,400,0,10.5,66.5,10.5,66.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1132.9,2252,65,65.1196873,22960429.9,698.25,698.25,1,,,,,0,30,30,75,75,0,0,0,0
41590,23/06/26 13:51:57,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.4,10.5,66.4,400,399.9,AUTO 2250 0,PRESS CTRL,55.63,2253.6,2250,2502.6,1134.1,2253,65,65.0219834,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41591,23/06/26 13:51:58,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-1.62,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.5,66.4,10.5,66.4,400,399.9,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41592,23/06/26 13:51:59,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.5,66.5,10.5,66.5,400,399.9,AUTO 2250 0,PRESS CTRL,55.62,2252.9,2250,2502.6,1132.9,2252,65,64.9242794,22960429.9,698.25,698.25,1,,,,,0,30,30,75,75,0,0,0,0
41593,23/06/26 13:52:00,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,10.5,66.4,10.5,66.4,400,399.9,AUTO 2250 0,PRESS CTRL,55.59,2252.3,2250,2563.6,1132.9,2252,65,64.9242794,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41594,23/06/26 13:52:01,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.02,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.5,66.2,10.5,66.2,400,399.9,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1132.9,2252,65,64.9242794,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41595,23/06/26 13:52:02,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.2,10.4,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.57,2252.9,2250,2502.6,1134.1,2252,65,64.9242794,22960429.9,695.1,688.48,0.9904762,,,,,0,30,30,75,75,0,0,0,0
41596,23/06/26 13:52:03,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.4,66,10.4,66,400,400,AUTO 2250 0,PRESS CTRL,55.58,2253.6,2250,2563.6,1132.9,2252,65,64.9242794,22960429.9,686.4,687.44,1.0015152,,,,,0,30,30,75,75,0,0,0,0
41597,23/06/26 13:52:04,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.4,66,10.4,66,400,400,AUTO 2250 0,PRESS CTRL,55.58,2253.6,2250,2563.6,1132.9,2252,65,64.9242794,22960429.9,686.4,687.44,1.0015152,,,,,0,30,30,75,75,0,0,0,0
41598,23/06/26 13:52:05,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.61,2252.9,2250,2502.6,1134.1,2253,65,64.9242794,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41599,23/06/26 13:52:06,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.5,66.4,10.5,66.4,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41600,23/06/26 13:52:07,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41601,23/06/26 13:52:08,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.54,2252.9,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41602,23/06/26 13:52:09,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.62,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41603,23/06/26 13:52:10,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41604,23/06/26 13:52:11,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.62,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41605,23/06/26 13:52:12,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.46,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41606,23/06/26 13:52:13,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.46,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41607,23/06/26 13:52:14,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-6.49,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.4,65.9,10.4,65.9,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2563.6,1134.1,2252,65,65.2173913,22960429.9,685.36,685.36,1,,,,,0,30,30,75,75,0,0,0,0
41608,23/06/26 13:52:15,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.4,66.1,10.4,66.1,400,400,AUTO 2250 0,PRESS CTRL,55.63,2252.9,2250,2502.6,1132.9,2252,65,65.2173913,22960429.9,687.44,687.44,1,,,,,0,30,30,75,75,0,0,0,0
41609,23/06/26 13:52:16,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.06,0,1.58,0,0,400,0,10.5,66.2,10.4,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2563.6,1134.1,2252,65,65.2173913,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41610,23/06/26 13:52:17,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.02,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.75,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.57,2253.6,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41611,23/06/26 13:52:18,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.75,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.58,2253.6,2250,2502.6,1134.1,2253,65,65.2173913,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41612,23/06/26 13:52:19,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.5,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.61,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41613,23/06/26 13:52:20,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-7.31,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,4.06,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1132.9,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41614,23/06/26 13:52:21,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.46,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1134.1,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41615,23/06/26 13:52:22,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-6.49,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.46,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.62,2253.6,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41616,23/06/26 13:52:23,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-6.49,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.46,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.62,2253.6,2250,2502.6,1132.9,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41617,23/06/26 13:52:24,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-9.74,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.54,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.57,2252.9,2250,2502.6,1132.9,2253,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41618,23/06/26 13:52:25,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.02,0,-3.25,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.66,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.56,2253.6,2250,2563.6,1132.9,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41619,23/06/26 13:52:26,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1134.1,2253,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41620,23/06/26 13:52:27,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.12,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1134.1,2252,65,65.0219834,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41621,23/06/26 13:52:28,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.66,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.57,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41622,23/06/26 13:52:29,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.3,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41623,23/06/26 13:52:30,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.5,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.55,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41624,23/06/26 13:52:31,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.58,0,0,400,0,10.5,66.4,10.5,66.4,400,400,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1132.9,2252,65,65.2173913,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41625,23/06/26 13:52:32,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.58,0,0,400,0,10.5,66.4,10.5,66.4,400,400,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1132.9,2252,65,65.2173913,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41626,23/06/26 13:52:33,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.66,0,0,400,0,10.5,66.4,10.5,66.4,400,400,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41627,23/06/26 13:52:34,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.5,66.2,10.5,66.2,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1134.1,2252,65,65.3150953,22960429.9,695.1,695.1,1,,,,,0,30,30,75,75,0,0,0,0
41628,23/06/26 13:52:35,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.66,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.6,2252.9,2250,2502.6,1132.9,2253,65,65.3150953,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41629,23/06/26 13:52:36,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.59,2252.9,2250,2502.6,1132.9,2252,65,65.3150953,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41630,23/06/26 13:52:37,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.7,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.55,2252.9,2250,2502.6,1134.1,2252,65,65.3150953,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41631,23/06/26 13:52:38,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.25,0,1.54,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.62,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,696.15,696.15,1,,,,,0,30,30,75,75,0,0,0,0
41632,23/06/26 13:52:39,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.04,0,-4.06,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1134.1,2252,65,65.2173913,22960429.9,696.15,696.15,0.998494,,,,,0,30,30,75,75,0,0,0,0
41633,23/06/26 13:52:40,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-4.87,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,3.65,0,1.7,0,0,400,0,10.5,66.4,10.5,66.4,400,400,AUTO 2250 0,PRESS CTRL,55.56,2252.9,2250,2502.6,1132.9,2252,65,65.1196873,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
41634,23/06/26 13:52:41,,,Idle,0,--,0,0,,0,2,4,0,,0,1069,131478,,,,,5000,0,1054,0,0,0,-0.06,0,-5.68,0,0,0,0,0,0,0,0,2000,1999.84,3000,2999.96,0,2.84,0,1.58,0,0,400,0,10.5,66.3,10.5,66.3,400,400,AUTO 2250 0,PRESS CTRL,55.58,2252.9,2250,2502.6,1134.1,2252,65,65.1196873,22960429.9,697.2,697.2,1,,,,,0,30,30,75,75,0,0,0,0
